2018,ENGER Sondre Holst,AG2R La Mondiale,Israel Cycling Academy,4,185
2018,REZA Kévin,FDJ,Vital Concept Cycling Club,85,61
2018,MENDES José,BORA - hansgrohe,Burgos-BH,55,77
2018,DE BACKER Bert,Team Sunweb,Vital Concept Cycling Club,49,56
2018,WAEYTENS Zico,Team Sunweb,Vérandas Willems-Crelan,39,50
2018,BOSWELL Ian,Team Sky,Team Katusha Alpecin,203,74
2018,GERTS Floris,BMC Racing Team,Roompot - Nederlandse Loterij,100,204
2018,VERVAEKE Louis,Lotto Soudal,Team Sunweb,106,41
2018,MULLEN Ryan,Cannondale-Drapac Pro Cycling Team,Trek - Segafredo,157,107
2018,CHEUNG King Lok,ORICA-Scott,HKSI Pro Cycling Team,27,42
2018,WELTEN Bram,BMC Racing Team,Team Fortuneo - Samsic,54,195
2018,ARCHBOLD Shane,BORA - hansgrohe,Aqua Blue Sport,26,54
2018,EYOB Metkel,Team Dimension Data,Terengganu Cycling Team,35,124
2018,SENNI Manuel,BMC Racing Team,Bardiani - CSF,312,17
2018,KANTER Max,Team Sunweb,Development Team Sunweb,25,148
2018,RUSSO Clément,AG2R La Mondiale,Team Fortuneo - Samsic,35,34
2018,KAMYSHEV Arman,Astana Pro Team,Vino - Astana Motors,19,18
2018,COURTEILLE Arnaud,FDJ,Vital Concept Cycling Club,64,16
2018,ZURLO Federico,UAE Team Emirates,MsTina-Focus,93,6
2018,BASSO Leonardo,Trek Factory Racing,Team Sky,2,184
2018,MÜLLER Patrick,BMC Racing Team,Vital Concept Cycling Club,34,52
2019,REBELLIN Davide,Sovac,Meridiana Kamen Team,52,11
2019,GREIPEL André,Lotto Soudal,Team Arkéa Samsic,759,358
2019,PORTE Richie,BMC Racing Team,Trek - Segafredo,776,698
2019,MARTIN Tony,Team Katusha Alpecin,Team Jumbo-Visma,221,232
2019,VISCONTI Giovanni,Bahrain Merida Pro Cycling Team,Neri Sottoli - Selle Italia - KTM,509,644
2019,MANCEBO Francisco,Inteja Dominican Cycling Team,Matrix Powertag,56,136
2019,KREUZIGER Roman,Mitchelton-Scott,Team Dimension Data,550,238
2019,TERPSTRA Niki,Quick-Step Floors,Direct Energie,1151,513
2019,VAN GARDEREN Tejay,BMC Racing Team,EF Education First,543,367
2019,IZAGIRRE Ion,Bahrain Merida Pro Cycling Team,Astana Pro Team,1251,933
2019,NIZZOLO Giacomo,Trek - Segafredo,Team Dimension Data,554,595
2019,ROCHE Nicolas,BMC Racing Team,Team Sunweb,258,255
2019,POGAČAR Tadej,Ljubljana Gusto Xaurum,UAE-Team Emirates,241,1440
2019,DENNIS Rohan,BMC Racing Team,Bahrain Merida,1004,746
2019,EWAN Caleb,Mitchelton-Scott,Lotto Soudal,716,1592
2019,VAN AERT Wout,Vérandas Willems-Crelan,Team Jumbo-Visma,557,860
2019,GASPAROTTO Enrico,Bahrain Merida Pro Cycling Team,Team Dimension Data,415,177
2019,ROELANDTS Jürgen,BMC Racing Team,Movistar Team,327,87
2019,CARUSO Damiano,BMC Racing Team,Bahrain Merida,737,312
2019,BAKELANTS Jan,AG2R La Mondiale,Team Sunweb,105,141
2019,ROLLAND Pierre,Team EF Education First-Drapac p/b Cannondale,Vital Concept - B&B Hotels,257,158
2019,BOOM Lars,Team LottoNL-Jumbo,Roompot - Charles,28,86
2019,BAK Lars Ytting,Lotto Soudal,Team Dimension Data,122,92
2019,DEVOLDER Stijn,Vérandas Willems-Crelan,Corendon - Circus,24,19
2019,SWIFT Ben,UAE-Team Emirates,Team Sky,40,205
2019,TEUNS Dylan,BMC Racing Team,Bahrain Merida,991,894
2019,GAVIRIA Fernando,Quick-Step Floors,UAE-Team Emirates,642,773
2019,IZAGIRRE Gorka,Bahrain Merida Pro Cycling Team,Astana Pro Team,750,531
2019,MACHADO Tiago,Team Katusha Alpecin,Sporting Clube de Portugal/Tavira,102,9
2019,KANGERT Tanel,Astana Pro Team,EF Education First,289,387
2019,KÜNG Stefan,BMC Racing Team,Groupama - FDJ,385,817
2019,SCHACHMANN Maximilian,Quick-Step Floors,BORA - hansgrohe,807,969
2019,PLANCKAERT Baptiste,Team Katusha Alpecin,Wallonie-Bruxelles,228,705
2019,VICHOT Arthur,Groupama - FDJ,Vital Concept - B&B Hotels,416,24
2019,DEBUSSCHERE Jens,Lotto Soudal,Team Katusha Alpecin,464,303
2019,TEN DAM Laurens,Team Sunweb,CCC Team,72,23
2019,INTXAUSTI Beñat,Team Sky,Euskadi Basque Country - Murias,9,3
2019,NAVARRO Daniel,Cofidis, Solutions Crédits,309,49
2019,GESCHKE Simon,Team Sunweb,CCC Team,231,140
2019,VAN ASBROECK Tom,Team EF Education First-Drapac p/b Cannondale,Israel Cycling Academy,115,600
2019,NAVARDAUSKAS Ramūnas,Bahrain Merida Pro Cycling Team,Delko Marseille Provence,113,33
2019,THEUNS Edward,Team Sunweb,Trek - Segafredo,227,428
2019,TUFT Svein,Mitchelton-Scott,Rally UHC Cycling,57,7
2019,GATTO Oscar,Astana Pro Team,BORA - hansgrohe,43,46
2019,GAUTIER Cyril,AG2R La Mondiale,Vital Concept - B&B Hotels,74,116
2019,BONIFAZIO Niccolò,Bahrain Merida Pro Cycling Team,Direct Energie,293,549
2019,BOOKWALTER Brent,BMC Racing Team,Mitchelton-Scott,259,106
2019,TEUNISSEN Mike,Team Sunweb,Team Jumbo-Visma,376,1237
2019,PHILIPSEN Jasper,Hagens Berman Axeon,UAE-Team Emirates,316,744
2019,CIMOLAI Davide,Groupama - FDJ,Israel Cycling Academy,77,583
2019,CHERNETSKI Sergei,Astana Pro Team,Caja Rural - Seguros RGA,502,107
2019,PAUWELS Serge,Team Dimension Data,CCC Team,225,105
2019,VAN STAEYEN Michael,Cofidis, Solutions Crédits,26,134
2019,SIEBERG Marcel,Lotto Soudal,Bahrain Merida,66,60
2019,MARECZKO Jakub,Wilier Triestina - Selle Italia,CCC Team,339,210
2019,BETTIOL Alberto,BMC Racing Team,EF Education First,63,667
2019,SARAMOTINS Aleksejs,BORA - hansgrohe,Interpro Cycling Academy,115,28
2019,BRÄNDLE Matthias,Trek - Segafredo,Israel Cycling Academy,60,295
2019,ATAPUMA Darwin,UAE-Team Emirates,Cofidis,63,78
2019,TURGIS Anthony,Cofidis, Solutions Crédits,121,707
2019,BATTAGLIN Enrico,Team LottoNL-Jumbo,Team Katusha Alpecin,345,123
2019,MERLIER Tim,Vérandas Willems-Crelan,Corendon - Circus,170,380
2019,MERLIER Tim,Vérandas Willems-Crelan,Pauwels sauzen - Vastgoedservice Continental Team,170,380
2019,LIGTHART Pim,Roompot - Nederlandse Loterij,Direct Energie,257,141
2019,PRADES Eduard,Euskadi - Murias,Movistar Team,818,421
2019,JANS Roy,Cibel - Cebon,Corendon - Circus,219,233
2019,HOFLAND Moreno,Lotto Soudal,EF Education First,94,65
2019,CICCONE Giulio,Bardiani - CSF,Trek - Segafredo,382,658
2019,BLYTHE Adam,Aqua Blue Sport,Lotto Soudal,206,14
2019,VANTOMME Maxime,WB Aqua Protect Veranclassic,Tarteletto - Isorex,76,17
2019,KUMP Marko,CCC Sprandi Polkowice,Adria Mobil,53,169
2019,KUDUS Merhawi,Team Dimension Data,Astana Pro Team,236,383
2019,HIRSCHI Marc,Development Team Sunweb,Team Sunweb,248,528
2019,HIGUITA Sergio,Fundación Euskadi,EF Education First,88,965
2019,HIGUITA Sergio,Manzana Postobon,Fundación Euskadi,88,965
2019,GROSU Eduard-Michael,Nippo - Vini Fantini - Europa Ovini,Delko Marseille Provence,295,382
2019,BARBIER Rudy,AG2R La Mondiale,Israel Cycling Academy,97,246
2019,KREDER Michel,Aqua Blue Sport,Ningxia Sports Lottery - Livall Cycling Team,62,14
2019,SMITH Dion,Wanty - Groupe Gobert,Mitchelton-Scott,351,224
2019,LAMMERTINK Maurits,Team Katusha Alpecin,Roompot - Charles,172,229
2019,PELUCCHI Matteo,BORA - hansgrohe,Androni Giocattoli - Sidermec,177,256
2019,ABERASTURI Jon,Euskadi - Murias,Caja Rural - Seguros RGA,271,266
2019,MONTAGUTI Matteo,AG2R La Mondiale,Androni Giocattoli - Sidermec,60,99
2019,GUERREIRO Ruben,Trek - Segafredo,Team Katusha Alpecin,451,403
2019,BUTS Vitaliy,Team Hurom,Kyiv Capital Team,19,92
2019,TRATNIK Jan,CCC Sprandi Polkowice,Bahrain Merida,492,218
2019,GANNA Filippo,UAE-Team Emirates,Team Sky,113,386
2019,POURSEYEDI Mirsamad,Tabriz Shahrdary Team,Omidnia Mashhad Team,37,16
2019,ZOIDL Riccardo,Team Felbermayr - Simplon Wels,CCC Team,244,117
2019,WIPPERT Wouter,Roompot - Nederlandse Loterij,EvoPro Racing,281,156
2019,DUIJN Huub,Vérandas Willems-Crelan,Roompot - Charles,311,120
2019,BAUHAUS Phil,Team Sunweb,Bahrain Merida,219,251
2019,MADRAZO Ángel,Delko Marseille Provence KTM,Burgos-BH,104,144
2020,GILBERT Philippe,Deceuninck - Quick Step,Lotto Soudal,911,191
2020,NIBALI Vincenzo,Bahrain Merida,Trek - Segafredo,968,764
2020,GREIPEL André,Team Arkéa Samsic,Israel Start-Up Nation,358,64
2020,CAVENDISH Mark,Team Dimension Data,Bahrain - McLaren,27,13
2020,QUINTANA Nairo,Movistar Team,Team Arkéa Samsic,1292,747
2020,MARTIN Dan,UAE-Team Emirates,Israel Start-Up Nation,708,787
2020,DEGENKOLB John,Trek - Segafredo,Lotto Soudal,606,405
2020,VIVIANI Elia,Deceuninck - Quick Step,Cofidis,1863,360
2020,POZZOVIVO Domenico,Bahrain Merida,NTT Pro Cycling,475,227
2020,DUMOULIN Tom,Team Sunweb,Team Jumbo-Visma,372,615
2020,BOUHANNI Nacer,Cofidis, Solutions Crédits,294,538
2020,POELS Wout,Team INEOS,Bahrain - McLaren,865,405
2020,LANDA Mikel,Movistar Team,Bahrain - McLaren,998,763
2020,TRENTIN Matteo,Mitchelton-Scott,CCC Team,1564,434
2020,DENNIS Rohan,Bahrain Merida,Team INEOS,746,452
2020,BENNETT Sam,BORA - hansgrohe,Deceuninck - Quick Step,1230,1068
2020,BAKELANTS Jan,Team Sunweb,Circus - Wanty Gobert,141,143
2020,BENOOT Tiesj,Lotto Soudal,Team Sunweb,1067,514
2020,MODOLO Sacha,EF Education First,Alpecin-Fenix,84,18
2020,ZAKARIN Ilnur,Team Katusha Alpecin,CCC Team,519,207
2020,SIMON Julien,Cofidis, Solutions Crédits,365,104
2020,WEENING Pieter,Roompot - Charles,Trek - Segafredo,203,25
2020,CARAPAZ Richard,Movistar Team,Team INEOS,984,1113
2020,BILBAO Pello,Astana Pro Team,Bahrain - McLaren,573,646
2020,MACHADO Tiago,Sporting Clube de Portugal/Tavira,Efapel,9,2
2020,MARTIN Guillaume,Wanty - Gobert Cycling Team,Cofidis,993,1165
2020,FELLINE Fabio,Trek - Segafredo,Astana Pro Team,184,196
2020,VAN POPPEL Danny,Team Jumbo-Visma,Circus - Wanty Gobert,335,271
2020,KEUKELEIRE Jens,Lotto Soudal,EF Pro Cycling,520,164
2020,MAS Enric,Deceuninck - Quick Step,Movistar Team,871,719
2020,FORMOLO Davide,BORA - hansgrohe,UAE-Team Emirates,698,308
2020,DEBUSSCHERE Jens,Team Katusha Alpecin,B&B Hotels - Vital Concept p/b KTM,303,9
2020,SLAGTER Tom-Jelte,Team Dimension Data,B&B Hotels - Vital Concept p/b KTM,268,18
2020,VANENDERT Jelle,Lotto Soudal,Bingoal - Wallonie Bruxelles,153,95
2020,NAVARRO Daniel,Team Katusha Alpecin,Israel Start-Up Nation,49,61
2020,CATALDO Dario,Astana Pro Team,Movistar Team,250,81
2020,LOBATO Juan José,Nippo Vini Fantini Faizanè,Fundación - Orbea,106,78
2020,HAAS Nathan,Team Katusha Alpecin,Cofidis,82,150
2020,DE LA CRUZ David,Team INEOS,UAE-Team Emirates,239,365
2020,AMADOR Andrey,Movistar Team,Team INEOS,205,48
2020,SBARAGLI Kristian,Israel Cycling Academy,Alpecin-Fenix,366,85
2020,CAPECCHI Eros,Deceuninck - Quick Step,Bahrain - McLaren,111,27
2020,CHERNETSKI Sergei,Caja Rural - Seguros RGA,Gazprom - RusVelo,107,79
2020,GUARDINI Andrea,Bardiani - CSF,Giotti Victoria,113,26
2020,VLASOV Aleksandr,Gazprom-RusVelo,Astana Pro Team,514,1023
2020,RUTKIEWICZ Marek,Wibatech Merx 7R,Mazowsze Serce Polski,22,31
2020,VAN STAEYEN Michael,Roompot - Charles,Tarteletto - Isorex,134,42
2020,CATTANEO Mattia,Androni Giocattoli - Sidermec,Deceuninck - Quick Step,411,174
2020,BATTAGLIN Enrico,Team Katusha Alpecin,Bahrain - McLaren,123,149
2020,BARBERO Carlos,Movistar Team,NTT Pro Cycling,285,122
2020,CANOLA Marco,Nippo Vini Fantini Faizanè,Gazprom - RusVelo,209,35
2020,ROSA Diego,Team INEOS,Team Arkéa Samsic,260,165
2020,DOWSETT Alex,Team Katusha Alpecin,Israel Start-Up Nation,206,192
2020,VAKOČ Petr,Deceuninck - Quick Step,Alpecin-Fenix,105,135
2020,POLITT Nils,Team Katusha Alpecin,Israel Start-Up Nation,724,99
2020,CAMPENAERTS Victor,Lotto Soudal,NTT Pro Cycling,414,254
2020,VILLELLA Davide,Astana Pro Team,Movistar Team,298,91
2020,MASNADA Fausto,CCC Team,Deceuninck - Quick Step,596,427
2020,MASNADA Fausto,Androni Giocattoli - Sidermec,CCC Team,596,427
2020,ALMEIDA João,Hagens Berman Axeon,Deceuninck - Quick Step,117,873
2020,HOFSTETTER Hugo,Cofidis, Solutions Crédits,494,324
2020,SUTHERLAND Rory,UAE-Team Emirates,Israel Start-Up Nation,41,30
2020,ZEITS Andrey,Astana Pro Team,Mitchelton-Scott,144,36
2020,LAMMERTINK Maurits,Roompot - Charles,Circus - Wanty Gobert,229,115
2020,WALSCHEID Max,Team Sunweb,NTT Pro Cycling,439,241
2020,PELUCCHI Matteo,Androni Giocattoli - Sidermec,Bardiani-CSF-Faizanè,256,37
2020,GUERREIRO Ruben,Team Katusha Alpecin,EF Pro Cycling,403,262
2020,VENDRAME Andrea,Androni Giocattoli - Sidermec,AG2R La Mondiale,639,418
2020,BUTS Vitaliy,Kyiv Capital Team,Shenzhen Xidesheng Cycling Team,92,36
2020,MCLAY Daniel,EF Education First,Team Arkéa Samsic,108,141
2020,ZOIDL Riccardo,CCC Team,Team Felbermayr - Simplon Wels,117,20
2020,VALLS Rafael,Movistar Team,Bahrain - McLaren,90,24
2020,ELISSONDE Kenny,Team INEOS,Trek - Segafredo,98,210
2020,SABATINI Fabio,Deceuninck - Quick Step,Cofidis,71,18
2020,BALLERINI Davide,Astana Pro Team,Deceuninck - Quick Step,282,334
2020,CONSONNI Simone,UAE-Team Emirates,Cofidis,367,176
2020,ȚVETCOV Serghei,Floyd's Pro Cycling,Team Sapura Cycling,192,61
2020,BOUDAT Thomas,Team Total Direct Energie,Team Arkéa Samsic,395,57
2020,DE BIE Sean,Roompot - Charles,Bingoal - Wallonie Bruxelles,2,58
2020,DOMBROWSKI Joe,EF Education First,UAE-Team Emirates,344,20
2020,VAN POPPEL Boy,Roompot - Charles,Circus - Wanty Gobert,236,8
2020,KUZNETSOV Viacheslav,Team Katusha Alpecin,Gazprom - RusVelo,90,42
2020,ARANBURU Alex,Caja Rural - Seguros RGA,Astana Pro Team,354,320
2020,VERMOTE Julien,Team Dimension Data,Cofidis,73,42
2020,ANACONA Winner,Movistar Team,Team Arkéa Samsic,258,80
2020,VERMELTFOORT Coen,Alecto Cycling Team,VolkerWessels-Merckx,79,13
2020,FERNÁNDEZ Rubén,Movistar Team,Fundación - Orbea,75,137
2020,HIRT Jan,Astana Pro Team,CCC Team,354,79
2020,HALVORSEN Kristoffer,Team INEOS,EF Pro Cycling,483,68
2020,HALLER Marco,Team Katusha Alpecin,Bahrain - McLaren,274,126
2020,MANZIN Lorrenzo,Vital Concept - B&B Hotels,Team Total Direct Energie,277,104
2021,REBELLIN Davide,Meridiana Kamen Team,Work Service Marchiol Vega,20,43
2021,VAN AVERMAET Greg,CCC Team,AG2R Citroën Team,561,528
2021,CAVENDISH Mark,Bahrain - McLaren,Deceuninck - Quick Step,13,941
2021,BOASSON HAGEN Edvald,NTT Pro Cycling,Team Total Direct Energie,164,34
2021,PORTE Richie,Trek - Segafredo,INEOS Grenadiers,1133,772
2021,MATTHEWS Michael,Team Sunweb,Team BikeExchange,656,684
2021,VISCONTI Giovanni,Vini Zabù - KTM,Bardiani-CSF-Faizanè,149,55
2021,BARDET Romain,AG2R La Mondiale,Team DSM,328,442
2021,KREUZIGER Roman,NTT Pro Cycling,Gazprom - RusVelo,58,20
2021,MAJKA Rafał,BORA - hansgrohe,UAE-Team Emirates,692,168
2021,KELDERMAN Wilco,Team Sunweb,BORA - hansgrohe,911,819
2021,YATES Adam,Mitchelton-Scott,INEOS Grenadiers,618,793
2021,TRENTIN Matteo,CCC Team,UAE-Team Emirates,434,422
2021,ARU Fabio,UAE-Team Emirates,Team Qhubeka ASSOS,107,149
2021,GAVAZZI Francesco,Androni Giocattoli - Sidermec,EOLO-Kometa,24,85
2021,VANMARCKE Sep,EF Pro Cycling,Israel Start-Up Nation,63,337
2021,IMPEY Daryl,Mitchelton-Scott,Israel Start-Up Nation,368,184
2021,LÓPEZ Miguel Ángel,Astana Pro Team,Movistar Team,720,413
2021,ZAKARIN Ilnur,CCC Team,Gazprom - RusVelo,207,91
2021,JUNGELS Bob,Deceuninck - Quick Step,AG2R Citroën Team,134,37
2021,WOODS Michael,EF Pro Cycling,Israel Start-Up Nation,639,963
2021,CLARKE Simon,EF Pro Cycling,Team Qhubeka ASSOS,294,157
2021,KANGERT Tanel,EF Pro Cycling,Team BikeExchange,296,162
2021,HIVERT Jonathan,Team Total Direct Energie,B&B Hotels p/b KTM,54,49
2021,DUPONT Timothy,Circus - Wanty Gobert,Bingoal - Wallonie Bruxelles,126,247
2021,BELLETTI Manuel,Androni Giocattoli - Sidermec,EOLO-Kometa,63,16
2021,PLANCKAERT Baptiste,Bingoal - Wallonie Bruxelles,Intermarché - Wanty - Gobert Matériaux,76,98
2021,NAVARRO Daniel,Israel Start-Up Nation,Burgos-BH,61,62
2021,GESCHKE Simon,CCC Team,Cofidis,482,77
2021,VUILLERMOZ Alexis,AG2R La Mondiale,Team Total Direct Energie,52,94
2021,MEINTJES Louis,NTT Pro Cycling,Intermarché - Wanty - Gobert Matériaux,167,255
2021,LATOUR Pierre,AG2R La Mondiale,Team Total Direct Energie,45,282
2021,HAIG Jack,Mitchelton-Scott,Bahrain - Victorious,368,393
2021,PATERSKI Maciej,Wibatech Merx 7R,Voster ATS Team,79,76
2021,PHILIPSEN Jasper,UAE-Team Emirates,Alpecin-Fenix,636,814
2021,DILLIER Silvan,AG2R La Mondiale,Alpecin-Fenix,83,81
2021,EL FARES Julien,NIPPO DELKO One Provence,EF Education - Nippo,29,38
2021,VAN STAEYEN Michael,Tarteletto - Isorex,EvoPro Racing,42,21
2021,CALMEJANE Lilian,Team Total Direct Energie,AG2R Citroën Team,90,23
2021,MARECZKO Jakub,CCC Team,Vini Zabù,140,66
2021,MARTÍNEZ Daniel Felipe,EF Pro Cycling,INEOS Grenadiers,664,324
2021,BATTAGLIN Enrico,Bahrain - McLaren,Bardiani-CSF-Faizanè,149,98
2021,OOMEN Sam,Team Sunweb,Team Jumbo-Visma,160,126
2021,DE MARCHI Alessandro,CCC Team,Israel Start-Up Nation,142,119
2021,POLITT Nils,Israel Start-Up Nation,BORA - hansgrohe,99,363
2021,SARREAU Marc,Groupama - FDJ,AG2R Citroën Team,77,237
2021,MEURISSE Xandro,Circus - Wanty Gobert,Alpecin-Fenix,224,120
2021,WALLAYS Jelle,Lotto Soudal,Cofidis,18,57
2021,SCHÄR Michael,CCC Team,AG2R Citroën Team,56,87
2021,CLAEYS Dimitri,Cofidis, Solutions Crédits,123,140
2021,HIRSCHI Marc,Team DSM,UAE-Team Emirates,891,202
2021,LEMOINE Cyril,Cofidis, Solutions Crédits,38,57
2021,PELUCCHI Matteo,Bardiani-CSF-Faizanè,Team Qhubeka ASSOS,37,6
2021,MATÉ Luis Ángel,Cofidis, Solutions Crédits,72,80
2021,BEVIN Patrick,CCC Team,Israel Start-Up Nation,41,115
2021,BUTS Vitaliy,Shenzhen Xidesheng Cycling Team,Salcano Sakarya BB Team,36,20
2021,KONONENKO Mykhaylo,Shenzhen Xidesheng Cycling Team,Salcano Sakarya BB Team,83,43
2021,SEPÚLVEDA Eduardo,Movistar Team,Androni Giocattoli - Sidermec,45,161
2021,DE LA PARTE Víctor,CCC Team,Team Total Direct Energie,175,116
2021,MÜHLBERGER Gregor,BORA - hansgrohe,Movistar Team,279,29
2021,CAPIOT Amaury,Sport Vlaanderen - Baloise,Team Arkéa Samsic,347,119
2021,JANSEN Amund Grøndahl,Team Jumbo-Visma,Team BikeExchange,38,37
2021,RÄIM Mihkel,Israel Start-Up Nation,HRE Mazowsze Serce Polski,80,179
2021,GIBBONS Ryan,NTT Pro Cycling,UAE-Team Emirates,99,314
2021,FERNÁNDEZ Rubén,Euskaltel - Euskadi,Cofidis,137,139
2021,ROSSKOPF Joey,CCC Team,Rally Cycling,161,44
2021,ARMÉE Sander,Lotto Soudal,Team Qhubeka ASSOS,140,33
2021,HIRT Jan,CCC Team,Intermarché - Wanty - Gobert Matériaux,79,60
2021,HALVORSEN Kristoffer,EF Pro Cycling,Uno-X Pro Cycling Team,68,268
2021,GARCÍA CORTINA Iván,Bahrain - McLaren,Movistar Team,202,193
2021,LINDEMAN Bert-Jan,Team Jumbo-Visma,Team Qhubeka ASSOS,57,44
2021,DE PLUS Laurens,Team Jumbo-Visma,INEOS Grenadiers,5,27
2021,ROSSETTO Stéphane,Cofidis, Solutions Crédits,29,6
2021,ČERNÝ Josef,CCC Team,Deceuninck - Quick Step,361,71
2021,VAN DER HOORN Taco,Team Jumbo-Visma,Intermarché - Wanty - Gobert Matériaux,49,147
2021,BRANDÃO Joni,Efapel,W52 / FC Porto,68,57
2021,POWER Robert,Team Sunweb,Team Qhubeka ASSOS,106,52
2021,LIETAER Eliot,Bingoal - Wallonie Bruxelles,B&B Hotels p/b KTM,82,58
